46	それを 一[ひと]つください。	Please give me one of those.	1	一	One	100000000
126	約束[やくそく]を 忘[わす]れないでください。	Please don't forget our promise.	1793	束	Bundle	179300000000
716	彼[かれ]は 約束[やくそく]を 守[まも]る 人[ひと]です。	He's one to keep his promise.	1793	束	Bundle	179300000000
923	約束[やくそく]は 守[まも]ります。	I keep my promise.	1793	束	Bundle	179300000000
1197	彼[かれ]は 約束[やくそく]を 破[やぶ]った。	He broke his promise.	1793	束	Bundle	179300000000
1755	お 祝[いわ]いにばらの 花束[はなたば]を 贈[おく]りました。	I gave her a bouquet of roses for a celebration.	1793	束	Bundle	179300000000
3538	せめてこれだけは 約束[やくそく]してください。	At least promise this, please.	1793	束	Bundle	179300000000
5913	彼[かれ]はカバンから 札[さつ]の 束[たば]を 取[と]り 出[だ]したんだ。	He took a bundle of cash out of his bag.	1793	束	Bundle	179300000000
16549	自治[じち] 権[けん]を 得[え]るために 結束[けっそく]しましょう。	Let's unite to obtain the right of autonomy.	1793	束	Bundle	179300000000
16788	彼[かれ]は 警察[けいさつ]に 7日間[なのかかん] 拘束[こうそく]された。	He was held by the police for seven days.	1793	束	Bundle	179300000000
17824	仕事[しごと]に 束縛[そくばく]されたくはありません。	I don't want to be restricted by work.	1793	束	Bundle	179300000000
18810	犯人[はんにん]の 身柄[みがら]を 拘束[こうそく]した。	The criminal was taken into custody.	1793	束	Bundle	179300000000
834	私[わたし]はハンバーガーを 頼[たの]みました。	I ordered a hamburger.	1794	頼	Trust	179400000000
2234	俺[おれ]の 頼[たの]みを 聞[き]いてくれ。	Do me a favor.	1794	頼	Trust	179400000000
3038	チームの 中[なか]では 相互[そうご]の 信頼[しんらい]が 大切[たいせつ]です。	Mutual trust is important in a team.	1794	頼	Trust	179400000000
3039	彼[かれ]に 協力[きょうりょく]を 依頼[いらい]しました。	I requested his cooperation.	1794	頼	Trust	179400000000
3056	お 互[たが]いを 信頼[しんらい]することが 大事[だいじ]です。	It is important to trust each other.	1794	頼	Trust	179400000000
3246	人[ひと]に 頼[たよ]らないで、 自分[じぶん]でやってごらん。	Do it yourself without relying on other people.	1794	頼	Trust	179400000000
4251	彼[かれ]は 頼[たの]もしい 人[ひと]です。	He's a dependable person.	1794	頼	Trust	179400000000
4259	あなたに 頼[たの]みがあるんですけど。	I have a favor to ask you.	1794	頼	Trust	179400000000
4567	必死[ひっし]の 思[おも]いで 彼[かれ]に 頼[たの]んだよ。	I desperately asked him for help.	1794	頼	Trust	179400000000
16176	今[いま]ルームサービスを 頼[たの]みました。	I asked for room service.	1794	頼	Trust	179400000000
18023	即席[そくせき]のスピーチを 頼[たの]まれた。	I was asked to improvise a speech.	1794	頼	Trust	179400000000
18452	彼[かれ]は 細[ほそ]くて 頼[たよ]りない。	He is thin and helpless.	1794	頼	Trust	179400000000
18848	ウェイターにおしぼりを 頼[たの]んだ。	I asked the steward for a wet towel.	1794	頼	Trust	179400000000
19250	彼[かれ]の 頼[たの]みに 応[おう]ずることにした。	I decided to grant his request.	1794	頼	Trust	179400000000
19469	瀬戸物[せともの]のお 茶碗[ちゃわん]を 買[か]いました。	I bought some ceramic bowls.	1795	瀬	Rapids	179500000000
17782	その 村[むら]では 過疎[かそ] 化[か]の 問題[もんだい]が 深刻[しんこく]だ。	The problem of under-population is serious in that village.	1797	疎	Alienate	179700000000
18850	最近[さいきん] 彼[かれ]とは 疎遠[そえん]になっています。	I hear nothing from him these days.	1797	疎	Alienate	179700000000
18900	彼[かれ]は 社会[しゃかい]から 疎外[そがい]されている。	He has been alienated by society.	1797	疎	Alienate	179700000000
146	彼[かれ]は 走[はし]るのが 速[はや]い。	He runs fast.	1799	速	Quick	179900000000
1216	新幹線[しんかんせん]の 速[はや]さはどれくらいですか。	How fast is the bullet train?	1799	速	Quick	179900000000
1578	時[とき]が 過[す]ぎるのは 速[はや]い。	Time passes quickly.	1799	速	Quick	179900000000
2230	デジカメ 市場[しじょう]は 急速[きゅうそく]に 拡大[かくだい]している。	The digital camera market is expanding rapidly.	1799	速	Quick	179900000000
2399	彼[かれ]はとても 速[はや]いペースで 走[はし]っているね。	He's running at a very fast pace.	1799	速	Quick	179900000000
2556	高速[こうそく] 道路[どうろ]は 混[こ]んでたよ。	There was a lot of traffic on the expressway.	1799	速	Quick	179900000000
2745	彼[かれ]は 世界[せかい]で 最[もっと]も 速[はや]い 男[おとこ]です。	He's the fastest man in the world.	1799	速	Quick	179900000000
2864	川[かわ]の 上流[じょうりゅう]は 流[なが]れが 速[はや]いよ。	The river flows fast upstream.	1799	速	Quick	179900000000
3059	高速[こうそく]バスで 東京[とうきょう]に 行[い]ったんだ。	I went to Tokyo by the express bus.	1799	速	Quick	179900000000
3209	新幹線[しんかんせん]の 速度[そくど]はどれくらいですか。	How fast is the speed of the Shinkansen?	1799	速	Quick	179900000000
3760	この 曲[きょく]はテンポが 速[はや]いですね。	This tune has a fast tempo.	1799	速	Quick	179900000000
4149	新幹線[しんかんせん]の 最高[さいこう] 時速[じそく]は３００キロです。	The highest speed of the shinkansen train is 300 km per hour.	1799	速	Quick	179900000000
4516	速達[そくたつ] 便[びん]なら 明日[あした]の 午前[ごぜん] 中[ちゅう]に 届[とど]きます。	It will arrive tomorrow morning if you send it by express mail.	1799	速	Quick	179900000000
4935	ボールが 速[はや]すぎて 受[う]け 止[と]められなかったの。	The ball was thrown so fast that I couldn't catch it.	1799	速	Quick	179900000000
5759	久[ひさ]しぶりに 全速力[ぜんそくりょく]で 走[はし]りました。	I ran at full speed for the first time in years.	1799	速	Quick	179900000000
15948	快速[かいそく]は 1 時間[じかん]に 2 本[ほん]あります。	There are two rapid-transit trains per hour.	1799	速	Quick	179900000000
16152	この 車線[しゃせん]にいるならもう 少[すこ]し 加速[かそく]したほうがいい。	If you drive in this lane you should speed up a little.	1799	速	Quick	179900000000
16506	高速[こうそく]の 側[そく] 道[どう]から 本線[ほんせん]に 入[はい]った。	It joined the main line from the high-speed side road.	1799	速	Quick	179900000000
17518	運転[うんてん] 手[しゅ]は 雨[あめ]が 降[ふ]ってきたので 減速[げんそく]した。	The driver slowed down as it started to rain.	1799	速	Quick	179900000000
17833	この 台風[たいふう]で 風速[ふうそく] 60メートルが 記録[きろく]された。	Wind speeds of 60 meters a second were recorded in this typhoon.	1799	速	Quick	179900000000
18079	歳月[さいげつ]が 過[す]ぎるのが 昔[むかし]より 速[はや]く 感[かん]じられます。	The passage of the years feels faster than before.	1799	速	Quick	179900000000
19358	あいつは 逃げ足[にげあし]だけは 速[はや]い。	He is only fast when he is running away.	1799	速	Quick	179900000000
1875	スケジュールの 調整[ちょうせい]は 君[きみ]に 任[まか]せるわ。	I'll let you coordinate my schedule.	1800	整	Organize	180000000000
2853	車[くるま]は 整備[せいび]に 出[だ]しています。	I've put my car in for maintenance.	1800	整	Organize	180000000000
2879	今[いま]、スケジュールの 調整[ちょうせい]をしています。	I'm adjusting the schedule now.	1800	整	Organize	180000000000
2913	古[ふる]い 服[ふく]を 整理[せいり]しました。	I sorted out the old clothes.	1800	整	Organize	180000000000
3662	彼女[かのじょ]は 会場[かいじょう] 整理[せいり]の 係[かかり]だったの。	She was in charge of the hall arrangement.	1800	整	Organize	180000000000
3747	パーティーの 準備[じゅんび]が 整[ととの]いました。	The preparations for the party are all in order.	1800	整	Organize	180000000000
4961	彼[かれ]はスピーチの 前[まえ]に 服装[ふくそう]を 整[ととの]えた。	He straightened out his clothes before the speech.	1800	整	Organize	180000000000
5099	衣類[いるい]の 整理[せいり]をしたよ。	I sorted out my clothes.	1800	整	Organize	180000000000
5282	体育館[たいいくかん]に 行[い]って 整列[せいれつ]しなさい。	Go to the gym and line up.	1800	整	Organize	180000000000
17180	ゼロに 1ずつ 足[た]したり 1ずつ 引[ひ]いたりしてできる 数[かず]を 整数[せいすう]という。	Whole numbers added to or taken away from zero one by one are called integers.	1800	整	Organize	180000000000
17781	引き出[ひきだ]しの 整頓[せいとん]には 仕切[しき]りが 便利[べんり]です。	Dividers are useful for keeping drawers tidy.	1800	整	Organize	180000000000
3175	彼[かれ]は 真剣[しんけん]に 話[はなし]を 聞[き]いていました。	He was listening attentively to the story.	1801	剣	Saber	180100000000
683	その 地域[ちいき]は 今[いま]、 危険[きけん]だ。	That region is dangerous now.	1802	険	Precipitous	180200000000
1400	私[わたし]は 冒険[ぼうけん]の 物語[ものがたり]が 大好[だいす]きです。	I love adventure stories.	1802	険	Precipitous	180200000000
2073	その 仕事[しごと]は 危険[きけん]を 伴[ともな]う。	The job entails danger.	1802	険	Precipitous	180200000000
2321	保険[ほけん] 会社[がいしゃ]に 問[と]い 合[あ]わせます。	I'll inquire with my insurance company.	1802	険	Precipitous	180200000000
2794	保険[ほけん]の 契約[けいやく]を 更新[こうしん]したばかりだ。	I've just renewed my insurance contract.	1802	険	Precipitous	180200000000
2955	この 場合[ばあい]、 保険[ほけん]が 適用[てきよう]されますか。	In this case, does my insurance cover it?	1802	険	Precipitous	180200000000
4139	万一[まんいち]のために 保険[ほけん]に 入[はい]ったの。	I bought insurance just in case.	1802	険	Precipitous	180200000000
4286	父[ちち]の 表情[ひょうじょう]が 険[けわ]しくなったの。	My father had a grim look on his face.	1802	険	Precipitous	180200000000
4582	彼[かれ]はあえて 危険[きけん]を 冒[おか]したの。	He dared to face danger.	1802	険	Precipitous	180200000000
4707	あなたは 保険[ほけん]に 加入[かにゅう]していますか。	Do you have insurance?	1802	険	Precipitous	180200000000
16070	この 保険[ほけん]への 加入[かにゅう]は 任意[にんい]です。	Joining this insurance is optional.	1802	険	Precipitous	180200000000
18552	彼[かれ]は 危険[きけん]を 察[さっ]して 逃[に]げた。	He ran away sensing danger.	1802	険	Precipitous	180200000000
18603	険[けわ]しい 山々[やまやま]が 連[つら]なっています。	There is a row of steep mountains.	1802	険	Precipitous	180200000000
19430	脇見[わきみ] 運転[うんてん]は 危険[きけん]です。	It is dangerous to drive without concentrating.	1802	険	Precipitous	180200000000
19442	彼[かれ]は 危険[きけん]を 冒[おか]すことをいとわない。	He doesn't mind running the risk.	1802	険	Precipitous	180200000000
19443	その 計画[けいかく]は 数々[かずかず]の 危険[きけん]をはらんでいる。	The plan is full of pitfalls.	1802	険	Precipitous	180200000000
1948	今日[きょう] 中[じゅう]にこの 問題[もんだい]を 検討[けんとう]してください。	Please examine and consider this problem by the end of the day.	1803	検	Examination	180300000000
4592	前向[まえむ]きに 検討[けんとう]します。	We'll consider the matter positively.	1803	検	Examination	180300000000
5898	ネットで 自分[じぶん]の 名前[なまえ]を 検索[けんさく]してみた。	I searched my name on the Internet.	1803	検	Examination	180300000000
16258	その 食品[しょくひん]から 様々[さまざま]な 菌[きん]が 検出[けんしゅつ]された。	Various bacteria were detected in the food.	1803	検	Examination	180300000000
16776	週[しゅう]に一 度[ど] 機械[きかい]を 点検[てんけん]してください。	Please inspect the machine once a week.	1803	検	Examination	180300000000
17638	検察[けんさつ] 側[がわ]の 証人[しょうにん]を 呼[よ]んでください。	Please call the witness for the prosecution.	1803	検	Examination	180300000000
17647	法廷[ほうてい]の 左側[ひだりがわ]に 検事[けんじ]が 座[すわ]ります。	The public prosecutor sits at the left of the court.	1803	検	Examination	180300000000
18949	倹約[けんやく]して 貯金[ちょきん]を 増[ふ]やしたい。	I want to economize and to increase my savings.	1804	倹	Frugal	180400000000
121	このかばんは 重[おも]いです。	This bag is heavy.	1805	重	Heavy	180500000000
439	体重[たいじゅう]がかなり 減[へ]りました。	I've lost a lot of weight.	1805	重	Heavy	180500000000
795	これは 非常[ひじょう]に 重要[じゅうよう]です。	This is very important.	1805	重	Heavy	180500000000
1044	この 荷物[にもつ]の 重[おも]さを 計[はか]ってください。	Please weigh this luggage.	1805	重	Heavy	180500000000
1148	この 箱[はこ]は 重[おも]い。	This box is heavy.	1805	重	Heavy	180500000000
1691	これは 重要[じゅうよう]な 書類[しょるい]です。	This is an important document.	1805	重	Heavy	180500000000
1955	会議[かいぎ]で 重要[じゅうよう]な 決定[けってい]がありました。	An important decision was made at the meeting.	1805	重	Heavy	180500000000
2006	私[わたし]は 毎朝[まいあさ] 体重[たいじゅう]を 測[はか]っています。	I weigh myself every morning.	1805	重	Heavy	180500000000
2148	この 鞄[かばん]は 重[おも]たいです。	This bag is heavy.	1805	重	Heavy	180500000000
2903	彼[かれ]は 会社[かいしゃ]の 重要[じゅうよう]な 人物[じんぶつ]です。	He is an important person in the company.	1805	重	Heavy	180500000000
2990	彼[かれ]の 罪[つみ]は 重[おも]いな。	His crime is serious.	1805	重	Heavy	180500000000
3211	荷物[にもつ]はここに 重[かさ]ねてください。	Please pile up the luggage here.	1805	重	Heavy	180500000000
3322	もう 一度[いちど] 慎重[しんちょう]に 見直[みなお]しましょう。	Let's prudently review it again.	1805	重	Heavy	180500000000
3490	高速[こうそく] 道路[どうろ]で 事故[じこ]が 重[かさ]なった。	Accidents occurred one after another on the highway.	1805	重	Heavy	180500000000
3768	この 荷物[にもつ]はかなりの 重量[じゅうりょう]ですね。	This luggage is quite heavy.	1805	重	Heavy	180500000000
3977	この 荷物[にもつ]は 重量[じゅうりょう] 超過[ちょうか]です。	This luggage is overweight.	1805	重	Heavy	180500000000
3999	雪[ゆき]の 重[おも]みで 枝[えだ]が 折[お]れそうだ。	The branch looks like it might snap due to the weight of the snow.	1805	重	Heavy	180500000000
4244	この 数[すう] 年[ねん]、 体重[たいじゅう]は 増減[ぞうげん]していません。	My weight has not increased or decreased for the past few years.	1805	重	Heavy	180500000000
4459	明日[あす]、 重役[じゅうやく] 会議[かいぎ]が 開[ひら]かれます。	The executive meeting will be held tomorrow.	1805	重	Heavy	180500000000
4490	荷物[にもつ]が 重[おも]くて 手[て]がちぎれそうだ。	It feels as though my arm could tear off because my luggage is so heavy.	1805	重	Heavy	180500000000
4726	優[すぐ]れた 人材[じんざい]の 確保[かくほ]は 重要[じゅうよう]です。	Securing great talent is important.	1805	重	Heavy	180500000000
15896	日本[にほん]では 和[わ]の 心[こころ]が 重[おも]んじられます。	Harmony of the spirit is valued in Japan.	1805	重	Heavy	180500000000
16485	その 国[くに]では 国防[こくぼう]が 重視[じゅうし]されている。	National defense is emphasized in that country.	1805	重	Heavy	180500000000
16514	彼女[かのじょ]は 二重[ふたえ]まぶたです。	She has double eyelids.	1805	重	Heavy	180500000000
16515	破[やぶ]れないように 袋[ふくろ]を二 重[じゅう]にしておきました。	I have put it in two bags to make sure it doesn't break.	1805	重	Heavy	180500000000
16556	彼[かれ]の 作品[さくひん]の 内容[ないよう]はどれも 重複[じゅうふく]しています。	There is overlap in the content of his works.	1805	重	Heavy	180500000000
16862	ものは 重力[じゅうりょく]によって 下[した]に 下[さ]がる。	Things fell down due to gravity.	1805	重	Heavy	180500000000
17227	この 道具[どうぐ]はとても 重宝[ちょうほう]する。	This tool is very useful.	1805	重	Heavy	180500000000
17646	事故[じこ]で 2人[ふたり]が 重傷[じゅうしょう]を 負[お]いました。	Two people sustained serious injury in the accident.	1805	重	Heavy	180500000000
17759	彼[かれ]は 一重[ひとえ]まぶただ。	His eyelids are single edged.	1805	重	Heavy	180500000000
18059	加害[かがい] 者[しゃ]は 重[おも]い 責任[せきにん]を 問[と]われている。	The assailant was held responsible.	1805	重	Heavy	180500000000
18675	怪我[けが] 人[にん]のうち&nbsp;&nbsp;2人[ふたり]は 重体[じゅうたい]です。	Two of the wounded are seriously hurt.	1805	重	Heavy	180500000000
18937	彼[かれ]は 伝統[でんとう]を 重[おも]んじる 人[ひと]だ。	He is a person who values tradition.	1805	重	Heavy	180500000000
19487	この 国[くに]は 礼儀[れいぎ]を 重[おも]んずる 社会[しゃかい]だ。	Society in this country values manners.	1805	重	Heavy	180500000000
389	動[うご]かないで。	Freeze!	1806	動	Move	180600000000
630	彼[かれ]はもっと 運動[うんどう]した 方[ほう]がいい。	He should exercise more.	1806	動	Move	180600000000
635	私[わたし]は 動物[どうぶつ]が 大好[だいす]きです。	I love animals.	1806	動	Move	180600000000
1779	このドアは 自動[じどう]よ。	This door is automatic.	1806	動	Move	180600000000
1849	私[わたし]の 父[ちち]は 不動産[ふどうさん] 屋[や]です。	My father's a real estate agent.	1806	動	Move	180600000000
1851	まず 相手[あいて]の 動[うご]きを 見[み]ましょう。	First, watch your opponent's moves.	1806	動	Move	180600000000
1915	その 男[おとこ]の 行動[こうどう]は 怪[あや]しかったわ。	That man's behavior was suspicious.	1806	動	Move	180600000000
1925	雨[あめ]で 運動会[うんどうかい]が 中止[ちゅうし]になったの。	The sports day has been canceled due to the rain.	1806	動	Move	180600000000
1949	運動会[うんどうかい]は９ 時[じ] 開始[かいし]です。	The sports festival begins at nine o'clock.	1806	動	Move	180600000000
2205	動物[どうぶつ]を 苛[いじ]めてはいけません。	Don't abuse animals.	1806	動	Move	180600000000
2348	運動[うんどう]して 汗[あせ]びっしょりです。	I'm soaked in sweat now because I exercised.	1806	動	Move	180600000000
2819	私[わたし]たちはレンタカーで 移動[いどう]しました。	We traveled around by rental car.	1806	動	Move	180600000000
3040	彼[かれ]は 差別[さべつ]をなくす 運動[うんどう]をしています。	He is working to eliminate discrimination.	1806	動	Move	180600000000
3082	彼女[かのじょ]の 行動[こうどう]パターンは 興味深[きょうみぶか]いな。	Her behavior pattern is interesting.	1806	動	Move	180600000000
3142	彼[かれ]は 動作[どうさ]が 機敏[きびん]です。	His movements are quick.	1806	動	Move	180600000000
3172	町[まち]の 青年[せいねん]たちはボランティア 活動[かつどう]をしています。	Young people in the town are doing volunteer work.	1806	動	Move	180600000000
3228	見学[けんがく] 者[しゃ]に 機械[きかい]の 動[うご]く 原理[げんり]を 説明[せつめい]しました。	I explained the mechanism of the machine to the visitor.	1806	動	Move	180600000000
3266	腹[はら]が 減[へ]って 動[うご]けない。	I'm too hungry to move.	1806	動	Move	180600000000
3276	彼[かれ]は 不動産[ふどうさん]の 売買[ばいばい]をしています。	He buys and sells real estate.	1806	動	Move	180600000000
3284	この 動物[どうぶつ] 園[えん]は 日本一[にっぽんいち]の 規模[きぼ]です。	This is the largest zoo in Japan.	1806	動	Move	180600000000
3797	自動車[じどうしゃ] 税[ぜい]を 納[おさ]めたよ。	I paid my car tax.	1806	動	Move	180600000000
3867	運動会[うんどうかい]は９ 時[じ]に 開会[かいかい]します。	The sports festival starts at nine o'clock.	1806	動	Move	180600000000
4007	彼[かれ]はいつもスマートに 行動[こうどう]するね。	He always acts sophisticatedly.	1806	動	Move	180600000000
4010	健康[けんこう]のため、 適度[てきど]な 運動[うんどう]が 必要[ひつよう]です。	Moderate exercise is necessary for your health.	1806	動	Move	180600000000
4309	明日[あす]は 遠足[えんそく]で 動物[どうぶつ] 園[えん]に 行[い]きます。	We're going to the zoo on a field trip tomorrow.	1806	動	Move	180600000000
4418	体育館[たいいくかん]で 器械[きかい]を 使[つか]って 運動[うんどう]したの。	I did exercise with equipment in the gym.	1806	動	Move	180600000000
4710	これからは 自己[じこ]の 判断[はんだん]で 行動[こうどう]してください。	Please act on your own judgment from now on.	1806	動	Move	180600000000
4858	私[わたし]にとって 動物[どうぶつ]は 身近[みぢか]な 存在[そんざい]です。	I feel very close to animals.	1806	動	Move	180600000000
5033	人間[にんげん]は 理性[りせい]をもつ 動物[どうぶつ]です。	Human beings are rational animals.	1806	動	Move	180600000000
5049	私[わたし]は 良心[りょうしん]に 従[したが]って 行動[こうどう]します。	Whatever I do, I follow my conscience.	1806	動	Move	180600000000
5400	俺[おれ]たちは 彼[かれ]の 言動[げんどう]に 反感[はんかん]をもったね。	We felt antipathy toward his conduct.	1806	動	Move	180600000000
5513	あの 動物[どうぶつ]は 陸上[りくじょう]で 生活[せいかつ]しています。	That animal lives on land.	1806	動	Move	180600000000
5552	運動会[うんどうかい]で 一[いち] 位[い]になったよ。	I won first place in the sports festival.	1806	動	Move	180600000000
5686	運動[うんどう] 場[じょう]でサッカーをしよう。	Let's play soccer in the playing field.	1806	動	Move	180600000000
5831	私[わたし]の 動[うご]きをまねてください。	Please imitate my move.	1806	動	Move	180600000000
15903	自動車[じどうしゃ] 保険[ほけん]に 加入[かにゅう]しました。	I enrolled in an automobile insurance plan.	1806	動	Move	180600000000
15994	彼[かれ]はたくさん 不動産[ふどうさん]を 所有[しょゆう]している。	He owns a lot of real estate.	1806	動	Move	180600000000
16259	彼[かれ]は 妙[みょう]な 動[うご]きをした。	He made a strange movement.	1806	動	Move	180600000000
16357	運動会[うんどうかい]で 彼[かれ]は 一等[いっとう]を 取[と]りました。	He took the first prize at the athletic meet.	1806	動	Move	180600000000
16388	彼女[かのじょ]は 慈善[じぜん] 団体[だんたい]で 活動[かつどう]している。	She is active in the charity.	1806	動	Move	180600000000
16576	彼女[かのじょ]の 動[うご]きはとてもスムーズになってきた。	Her movements have become much smoother.	1806	動	Move	180600000000
16864	車[くるま]は 静止[せいし]したまま 動[うご]かなかった。	The car was still and didn't move.	1806	動	Move	180600000000
16912	不動産[ふどうさん] 屋[や]に 礼金[れいきん]を 払[はら]いました。	I paid a fee to the real estate agent.	1806	動	Move	180600000000
16937	その 虫[むし]は 動物[どうぶつ]に 寄生[きせい]する。	This insect is parasitic to animals.	1806	動	Move	180600000000
17151	運動[うんどう]すると 脂肪[しぼう]が 燃焼[ねんしょう]します。	When you exercise, you burn fat.	1806	動	Move	180600000000
17169	生徒[せいと]たちは 統制[とうせい]のとれた 動[うご]きを 見[み]せた。	Students showed disciplined action.	1806	動	Move	180600000000
17317	そのお 祭[まつ]りには 毎年[まいとし] 警官[けいかん]が 動員[どういん]される。	The police are mobilized at the festival every year.	1806	動	Move	180600000000
17343	各国[かっこく]がテロリストの 動[うご]きを 探[さぐ]っています。	Each country is searching for terrorist movements.	1806	動	Move	180600000000
17480	彼[かれ]は 激動[げきどう]の 時代[じだい]をたくましく 生き抜[いきぬ]いた。	He bravely survived a volatile era.	1806	動	Move	180600000000
17501	最近[さいきん]のミシンは 自動[じどう]でししゅうもできる。	Modern sewing machines can embroider automatically.	1806	動	Move	180600000000
17580	風車[かざぐるま]は 風力[ふうりょく]で 動[うご]く。	Windmills are powered by the wind.	1806	動	Move	180600000000
17760	ダイエットの 反動[はんどう]で 食[た]べ 過[す]ぎてしまった。	I over-ate on the rebound from the diet.	1806	動	Move	180600000000
17937	アメーバは 下等[かとう] 動物[どうぶつ]です。	The amoeba is a lower animal.	1806	動	Move	180600000000
17993	天候[てんこう] 不順[ふじゅん]で 運動会[うんどうかい]は 中止[ちゅうし]になった。	The athletic meet has been canceled due to unseasonable weather.	1806	動	Move	180600000000
18296	そのロボットは 人[ひと]の 動[うご]きを 知覚[ちかく]することができる。	The robot can perceive a person's movement.	1806	動	Move	180600000000
18511	性急[せいきゅう]な 行動[こうどう]は 失敗[しっぱい]につながります。	Hasty actions lead to failure.	1806	動	Move	180600000000
18626	この 自動[じどう] 販売[はんばい] 機[き]は 硬貨[こうか]しか 使[つか]えません。	This vending machine can take only the coins.	1806	動	Move	180600000000
18814	今[いま]あの 国[くに]では 動乱[どうらん]が 起[お]きています。	Unrest is happening in that country now.	1806	動	Move	180600000000
18861	彼[かれ]はまだ 動[うご]きがぎこちない。	His movements are still awkward.	1806	動	Move	180600000000
18879	彼[かれ]は 不純[ふじゅん]な 動機[どうき]で 彼女[かのじょ]に 近付[ちかづ]いた。	He approached her with an ulterior motive.	1806	動	Move	180600000000
18880	運動[うんどう]をして 体[からだ]が 引き締[ひきし]まった。	My body has firmed up from exercising.	1806	動	Move	180600000000
19048	総理[そうり] 大臣[だいじん]の 今後[こんご]の 動静[どうせい]が 注目[ちゅうもく]されている。	Prime Minister's future status is the focus of attention.	1806	動	Move	180600000000
19080	受動[じゅどう] 的[てき]な 学習[がくしゅう] 法[ほう]では 外国[がいこく] 語[ご]は 習得[しゅうとく]できません。	Foreign languages cannot be acquired by a passive study method.	1806	動	Move	180600000000
19351	試合[しあい]に 勝[か]つには 相手[あいて]の 次[つぎ]の 動[うご]きを 推量[すいりょう]することが 大切[たいせつ]だ。	To win the game you must guess the opposition's next move.	1806	動	Move	180600000000
19489	彼[かれ]は 何[なに]を 言[い]われても 動[どう]じません。	He is unmoved no matter what you say to him.	1806	動	Move	180600000000
2504	今朝[けさ]は 目[め]が 腫[は]れています。	My eyes are swollen this morning.	1807	腫	Tumor	180700000000
62	姉[あね]は 銀行[ぎんこう]で 働[はたら]いています。	My big sister works at a bank.	1809	働	Work	180900000000
500	彼女[かのじょ]はパートで 働[はたら]いています。	She is working part time.	1809	働	Work	180900000000
1429	彼[かれ]は 毎日[まいにち] 一生懸命[いっしょうけんめい] 働[はたら]いている。	He works hard every day.	1809	働	Work	180900000000
2092	彼[かれ]は 食品[しょくひん] 工場[こうじょう]で 働[はたら]いています。	He works at a food factory.	1809	働	Work	180900000000
2698	彼[かれ]らは１ 日[にち]７ 時間[じかん] 労働[ろうどう]している。	They work seven hours a day.	1809	働	Work	180900000000
2805	彼[かれ]は 本社[ほんしゃ]で 働[はたら]くことを 希望[きぼう]しています。	He hopes to work at the the head office.	1809	働	Work	180900000000
2846	平均[へいきん]で 一[いち] 日[にち]に８ 時間[じかん]ぐらい 働[はたら]いています。	I work for about eight hours a day on average.	1809	働	Work	180900000000
3453	彼[かれ]は 県[けん] 庁[ちょう]で 働[はたら]いています。	He works for the prefectural office.	1809	働	Work	180900000000
3779	叔父[おじ]は 役人[やくにん]として３０ 年[ねん] 働[はたら]きました。	My uncle worked as a government official for 30 years.	1809	働	Work	180900000000
4480	彼女[かのじょ]は 出版[しゅっぱん] 社[しゃ]で 働[はたら]いています。	She works for a publisher.	1809	働	Work	180900000000
4775	彼[かれ]らは 労働[ろうどう]を 強制[きょうせい]されたんだ。	They were forced to work.	1809	働	Work	180900000000
5673	労働[ろうどう] 者[しゃ]がストをしたそうだよ。	I heard that the workers went on strike.	1809	働	Work	180900000000
5770	彼女[かのじょ]は 町外[まちはず]れの 工場[こうじょう]で 働[はたら]いているよ。	She's working in a factory on the outskirts of town.	1809	働	Work	180900000000
5791	彼[かれ]は 府庁[ふちょう]で 働[はたら]いています。	He works for the prefectural office.	1809	働	Work	180900000000
5859	彼女[かのじょ]はラジオ 局[きょく]で 働[はたら]いています。	She works at a radio station.	1809	働	Work	180900000000
15973	うちのスタッフは 皆[みな]よく 働[はたら]く。	All our staff works hard.	1809	働	Work	180900000000
16991	彼[かれ]は 猛烈[もうれつ]に 働[はたら]いた。	He worked extremely hard.	1809	働	Work	180900000000
17246	その 工場[こうじょう]では 皆[みな] 昼夜[ちゅうや]を 問[と]わず 働[はたら]いている。	At that factory everyone works day and night.	1809	働	Work	180900000000
17270	彼[かれ]は 養護[ようご] 学校[がっこう]で 働[はたら]いている。	He is working in a school for children with special needs.	1809	働	Work	180900000000
17522	昔[むかし]はこの 鉱山[こうざん]でたくさんの 人[ひと]が 働[はたら]いていた。	A great number of people worked at this mine in old times.	1809	働	Work	180900000000
18382	労働[ろうどう]の 搾取[さくしゅ]を 許[ゆる]すべきではない。	The exploitation of labor should not be permitted.	1809	働	Work	180900000000
19256	そのお 手伝[てつだ]いさんはとてもよく 働[はたら]く。	The maid works very hard.	1809	働	Work	180900000000
455	バラにはいろいろな 種類[しゅるい]があります。	There are many varieties of rose.	1810	種	Species	181000000000
3507	この 国[くに]にはさまざまな 人種[じんしゅ]がいます。	There are many different racial groups in this country.	1810	種	Species	181000000000
3818	庭[にわ]に 花[はな]の 種[たね]をまきました。	I sowed some flower seeds in the garden.	1810	種	Species	181000000000
4169	日本[にっぽん]は 稲[いね]の 品種[ひんしゅ]が 多[おお]いよ。	There's a variety of rice in Japan.	1810	種	Species	181000000000
4523	これは 一種[いっしゅ] 独特[どくとく]の 味[あじ]がするね。	This has an unusual sort of taste.	1810	種	Species	181000000000
